temps,fc,vitesse,altitude,distance,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber
137,163,2.565999985,1931,996.710022,163,2.565999985,81,2.654999971,79,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
138,163,2.575000048,1931.199951,1001.97998,163,2.575000048,81,2.654999971,79,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
139,163,2.565999985,1932,1013.940002,163,2.565999985,79,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
140,163,2.490999937,1932.599976,1030.900024,163,2.490999937,79,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
141,163,2.417000055,1932.599976,1034.52002,163,2.417000055,79,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
142,162,2.361000061,1932.800049,1038.23999,162,2.361000061,78,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
143,161,2.230000019,1932.599976,1046.800049,161,2.230000019,77,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
144,160,1.950000048,1932.199951,1053.439941,160,1.950000048,79,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
145,160,1.781999946,1932.199951,1054.75,160,1.781999946,78,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
146,145,0.961000025,1932.199951,1054.75,145,0.961000025,0,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
147,144,0,1932.400024,1056.76001,144,0,0,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
148,145,2.015000105,1932.400024,1059.079956,145,2.015000105,76,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
149,142,2.65899992,1931.800049,1075.099976,142,2.65899992,79,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
150,139,2.546999931,1932.800049,1085.280029,139,2.546999931,79,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
151,139,2.417000055,1932.599976,1093.030029,139,2.417000055,79,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
152,139,2.762000084,1932.800049,1113.060059,139,2.762000084,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
153,138,2.762000084,1932.800049,1115.75,138,2.762000084,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
154,138,2.733999968,1933.199951,1126.180054,138,2.733999968,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
155,138,2.697000027,1933.599976,1131.589966,138,2.697000027,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
156,138,2.714999914,1934.400024,1145.060059,138,2.714999914,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
157,139,2.714999914,1934.800049,1150.73999,139,2.714999914,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
158,141,2.733999968,1935.599976,1164.280029,141,2.733999968,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
159,141,2.743000031,1935.800049,1171.939941,141,2.743000031,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
160,141,2.687000036,1936.400024,1185.829956,141,2.687000036,79,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
161,128,0,1937.199951,1186.780029,128,0,0,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
162,128,0,1937,1188.140015,128,0,0,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
163,127,0.961000025,1936.800049,1195.199951,127,0.961000025,0,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
164,125,2.938999891,1936.800049,1214.23999,125,2.938999891,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
165,122,3.003999949,1937.599976,1226.51001,122,3.003999949,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
166,124,2.938999891,1938,1238.98999,124,2.938999891,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
167,127,3.125999928,1938,1249.380005,127,3.125999928,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
168,128,3.13499999,1937.599976,1261.75,128,3.13499999,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
169,131,3.125999928,1938.199951,1277.099976,131,3.125999928,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
170,131,3.125999928,1938.400024,1280.319946,131,3.125999928,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
171,131,3.13499999,1938.400024,1283.25,131,3.13499999,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
172,132,3.13499999,1938.400024,1304.900024,132,3.13499999,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
173,135,3.154000044,1938.599976,1324.040039,135,3.154000044,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
174,135,3.154000044,1938.599976,1327.219971,135,3.154000044,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
175,137,3.154000044,1939.199951,1348.630005,137,3.154000044,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
176,137,3.154000044,1939.199951,1351.75,137,3.154000044,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
177,137,3.154000044,1939.400024,1354.76001,137,3.154000044,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
178,137,3.144000053,1939.599976,1373.099976,137,3.144000053,82,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
179,139,3.163000107,1939.800049,1392.550049,139,3.163000107,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
180,141,3.154000044,1940.400024,1414.5,141,3.154000044,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
181,142,3.154000044,1940.800049,1435.569946,142,3.154000044,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
182,143,3.144000053,1941,1438.540039,143,3.144000053,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
183,145,3.13499999,1941.400024,1450.880005,145,3.13499999,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
184,146,3.125999928,1941.599976,1459.699951,146,3.125999928,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
185,148,3.107000113,1942.199951,1480.47998,148,3.107000113,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
186,146,3.09800005,1942.400024,1486.810059,146,3.09800005,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
187,146,3.09800005,1942.599976,1490.040039,146,3.09800005,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
188,146,3.09800005,1942.400024,1502.650024,146,3.09800005,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
189,146,3.107000113,1942.800049,1524.119995,146,3.107000113,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
190,147,3.107000113,1943.599976,1536.540039,147,3.107000113,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
191,149,3.107000113,1944.400024,1545.430054,149,3.107000113,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
192,150,3.09800005,1944.599976,1551.380005,150,3.09800005,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
193,152,3.078999996,1944.800049,1569.609985,152,3.078999996,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
194,151,3.051000118,1945.400024,1587.449951,151,3.051000118,82,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
195,151,3.051000118,1945.800049,1596.930054,151,3.051000118,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
196,150,3.059999943,1946.400024,1612.410034,150,3.059999943,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
197,151,3.051000118,1946.599976,1634.380005,151,3.051000118,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
198,151,3.051000118,1946.800049,1637.77002,151,3.051000118,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
199,153,3.069999933,1948,1656.459961,153,3.069999933,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
200,153,3.069999933,1948.199951,1659.439941,153,3.069999933,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
201,151,3.069999933,1948.800049,1681.290039,151,3.069999933,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
202,152,3.078999996,1949,1687.819946,152,3.078999996,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
203,151,3.078999996,1949.400024,1706.089966,151,3.078999996,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
204,151,3.078999996,1950.199951,1718.339966,151,3.078999996,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
205,151,3.078999996,1950.599976,1727.349976,151,3.078999996,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
206,153,3.023000002,1951.199951,1743.47998,153,3.023000002,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
207,154,3.003999949,1951.199951,1749.160034,154,3.003999949,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
208,153,2.911000013,1952.199951,1763.689941,153,2.911000013,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
209,153,2.892999887,1952.400024,1766.209961,153,2.892999887,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
210,153,2.845999956,1953.599976,1782.219971,153,2.845999956,79,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
211,153,2.770999908,1954,1787.910034,153,2.770999908,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
212,153,2.714999914,1954.199951,1791.02002,153,2.714999914,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
213,153,3.023000002,1954.400024,1807.300049,153,3.023000002,77,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
214,150,3.163000107,1953.199951,1821.27002,150,3.163000107,79,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
215,150,3.125999928,1952.800049,1831.27002,150,3.125999928,80,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
216,149,3.154000044,1952.400024,1841.609985,149,3.154000044,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
217,149,3.181999922,1950.599976,1844.670044,149,3.181999922,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
218,149,3.115999937,1950.599976,1853.699951,149,3.115999937,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
219,147,3.115999937,1950.599976,1877.439941,147,3.115999937,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
220,144,3.163000107,1950.400024,1891.75,144,3.163000107,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
221,144,3.190999985,1948.599976,1895.209961,144,3.190999985,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
222,143,3.210000038,1948.599976,1902.23999,143,3.210000038,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
223,139,3.256000042,1948.400024,1923.560059,139,3.256000042,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
224,139,3.266000032,1948.199951,1926.920044,139,3.266000032,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
225,136,3.275000095,1947.800049,1950.130005,136,3.275000095,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
226,136,3.28399992,1947.800049,1953.26001,136,3.28399992,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
227,136,3.28399992,1947.400024,1956.369995,136,3.28399992,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
228,136,3.28399992,1946.199951,1968.890015,136,3.28399992,81,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
229,137,3.29399991,1945.599976,1979.349976,137,3.29399991,82,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
230,137,3.28399992,1945,2001.780029,137,3.28399992,82,2.936000109,78,82,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
231,139,3.312000036,1944.400024,2022.900024,139,3.312000036,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
232,138,3.339999914,1943.800049,2043.030029,138,3.339999914,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
233,136,3.378000021,1943.199951,2064.719971,136,3.378000021,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
234,136,3.387000084,1943.199951,2068.139893,136,3.387000084,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
235,136,3.387000084,1942.800049,2075.040039,136,3.387000084,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
236,135,3.405999899,1941.800049,2088.800049,135,3.405999899,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
237,135,3.405999899,1942,2109.139893,135,3.405999899,81,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
238,135,3.405999899,1942.400024,2112.969971,135,3.405999899,81,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
239,136,3.451999903,1943,2134.01001,136,3.451999903,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
240,135,3.451999903,1943.199951,2137.540039,135,3.451999903,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
241,135,3.470999956,1942,2159.070068,135,3.470999956,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
242,135,3.470999956,1942,2162.850098,135,3.470999956,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
243,134,3.470999956,1941.800049,2175.620117,134,3.470999956,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
244,134,3.451999903,1942,2185.23999,134,3.451999903,81,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
245,134,3.434000015,1941.400024,2204.639893,134,3.434000015,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
246,135,3.434000015,1941.400024,2225.040039,135,3.434000015,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
247,135,3.434000015,1941.599976,2228.580078,135,3.434000015,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
248,135,3.414999962,1941.199951,2251.159912,135,3.414999962,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
249,136,3.414999962,1940.800049,2271.25,136,3.414999962,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
250,137,3.414999962,1940.599976,2274.76001,137,3.414999962,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
251,138,3.405999899,1940.199951,2295.409912,138,3.405999899,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
252,138,3.414999962,1939.400024,2302.23999,138,3.414999962,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
253,137,3.414999962,1939.199951,2319.530029,137,3.414999962,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
254,137,3.434000015,1939.599976,2340.780029,137,3.434000015,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
255,137,3.443000078,1939.199951,2361.51001,137,3.443000078,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
256,139,3.443000078,1938.599976,2381.780029,139,3.443000078,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
257,139,3.443000078,1938.599976,2385.139893,139,3.443000078,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
258,139,3.443000078,1937.199951,2388.5,139,3.443000078,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
259,138,3.395999908,1937.199951,2407.620117,138,3.395999908,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
260,137,3.368000031,1937.199951,2427.889893,137,3.368000031,81,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
261,135,3.387000084,1936.800049,2449.699951,135,3.387000084,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
262,136,3.395999908,1936.400024,2453.310059,136,3.395999908,81,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
263,135,3.405999899,1936,2456.639893,135,3.405999899,81,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
264,136,3.414999962,1934.800049,2466.800049,136,3.414999962,81,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
265,135,3.414999962,1932.599976,2473.310059,135,3.414999962,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
266,135,3.405999899,1932.599976,2476.459961,135,3.405999899,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
267,135,3.387000084,1932.800049,2495.590088,135,3.387000084,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
268,133,3.266000032,1931.800049,2516.26001,133,3.266000032,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
269,133,3.237999916,1931.599976,2522.860107,133,3.237999916,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
270,133,3.237999916,1931.599976,2526.070068,133,3.237999916,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
271,132,3.237999916,1931.599976,2529.51001,132,3.237999916,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
272,134,3.237999916,1931.199951,2546.22998,134,3.237999916,81,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
273,135,3.237999916,1930.400024,2552.620117,135,3.237999916,81,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
274,133,3.237999916,1930,2562.040039,133,3.237999916,81,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
275,133,3.219000101,1930.199951,2562.350098,133,3.219000101,80,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
276,134,0.400999993,1929.800049,2565.330078,134,0.400999993,84,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
277,133,2.239000082,1929.400024,2571.189941,133,2.239000082,84,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
278,132,3.200000048,1928.599976,2585.409912,132,3.200000048,81,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
279,133,3.275000095,1928,2592.629883,133,3.275000095,81,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
280,132,3.266000032,1927,2607.370117,132,3.266000032,81,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
281,132,3.28399992,1926.400024,2617.889893,132,3.28399992,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
282,132,3.256000042,1926,2621.209961,132,3.256000042,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
283,132,3.237999916,1924.599976,2631.310059,132,3.237999916,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
284,132,3.256000042,1924.199951,2637.969971,132,3.256000042,83,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
285,132,3.256000042,1923.599976,2641.409912,132,3.256000042,83,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
286,133,3.29399991,1922.199951,2653.139893,133,3.29399991,83,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
287,133,3.378000021,1921.400024,2661.939941,133,3.378000021,83,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
288,133,3.424000025,1921.199951,2666,133,3.424000025,83,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
289,134,3.517999887,1919.800049,2680.409912,134,3.517999887,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
290,134,3.507999897,1919.599976,2683.800049,134,3.507999897,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
291,132,3.434000015,1918.800049,2701.199951,132,3.434000015,82,3.369999886,81,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
